entityid,entityname,principaladdress1,principaladdress2,principalcity,principalstate,principalzipcode,principalcountry,mailingaddress1,mailingaddress2,mailingcity,mailingstate,mailingzipcode,mailingcountry,entitystatus,jurisdictonofformation,entitytypeverbatim,entitytype,agentfirstname,agentmiddlename,agentlastname,agentsuffix,agentorganizationname,agentprincipaladdress1,agentprincipaladdress2,agentprincipalcity,agentprincipalstate,agentprincipalzipcode,agentprincipalcountry,agentmailingaddress1,agentmailingaddress2,agentmailingcity,agentmailingstate,agentmailingzipcode,agentmailingcountry,entityformdate
20131462197,"Bradshaw Irrigated Farms, LLC, Delinquent January 1, 2015",7520 Pinery Circle,,Colorado Springs,CO,80908,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,John,A.,Bradshaw,,,7520 Pinery Circle,,Colorado Springs,CO,80908,US,,,,,,,8/9/2013
20131029204,"GP Irrigated Farms, LLC",29792 CR 22.5,,Granada,CO,81041,US,732 SE CR 36,,Syracuse,KS,67878,US,Good Standing,,Limited Liability Company,DLLC,,,,,"National Registered Agents, Inc",7700 E Arapahoe Rd Ste 220,,Centennial,CO,80112-1268,US,,,,,,,1/15/2013
20131219557,Everlast Irrigation Systems LLC,840 S. Vance St. Apt. A,,Lakewood,CO,80226,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Brandon,,May,,,840 S. Vance St. Apt.A,,Lakewood,CO,80226,US,,,,,,,4/4/2013
20131151779,Hamill Irrigation LLC,5094 HWY 317,,Hamilton,CO,81638,US,P.O. Box 1170,,Craig,CO,81626,US,Good Standing,,Limited Liability Company,DLLC,Stanley,Eric,Sjostrom,,,5094 hwy 317,,hamilton,CO,81638,US,P.O. Box 1170,,craig,CO,81626,US,3/5/2013
20131449568,"High Desert Landscaping & Irrigation, LLC",847 21 RD,,Fruita,CO,81521,US,PO BOX 263,,Fruita,CO,81521,US,Good Standing,,Limited Liability Company,DLLC,Francisco,Javier,Galindo,,,847 21 RD,,Fruita,CO,81521,US,PO BOX 263,,Fruita,CO,81521,US,8/1/2013
20151787240,HydroRoot Irrigation LLC,1001 Fremont Avenue,,Fort Morgan,CO,80701,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Michelle,,Miller,,,1001 Fremont Avenue,,Fort Morgan,CO,80701,US,,,,,,,1/1/2016
20151069021,"Lost Creek Irrigation Services, LLC, Delinquent June 1, 2016",45 Elm Street,,Hudson,CO,80642,US,P.O. Box 591,,Hudson,CO,80642,US,Delinquent,,Limited Liability Company,DLLC,Calvin,S.,Christensen,,,45 Elm Street,,Hudson,CO,80642,US,P.O. Box 591,,Hudson,CO,80642,US,1/28/2015
20161368767,The Citizens Animas Irrigation Company,1653 CR 213,,Durango,CO,81303,US,,,,,,,Good Standing,,Nonprofit Corporation,DNC,Robert,,Craig,,,277 Animas River Rd,,Durango,CO,81303,US,,,,,,,5/25/2016
20151674894,"Demmel Lake Estates Homeowner's Irrigation Association, LLC",8503 N County Rd 11,,Wellington,CO,80549,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Jeffery,L,McCutcheon,,,8503 N County Rd 11,,Wellington,CO,80549,US,,,,,,,10/22/2015
20161011957,5280 Irrigation LLC,10749 Troy St,,Commerce City,CO,80022,US,10758 Troy St,,Commerce City,CO,80022,US,Delinquent,,Limited Liability Company,DLLC,Dennis,L,Cook,,,10749 Troy St,,Commerce City,CO,80022,US,10758 Troy St,,Commerce City,CO,80022,US,1/5/2016
20161152278,DUNCAN IRRIGATION ASSOCIATION,5107 E. County Road 62,,Wellington,CO,80549,US,,,,,,,Good Standing,,Nonprofit Corporation,DNC,Cherylon,D.,Loveland,,,5107 E. County Road 62,,Wellington,CO,80549,US,5107 E. County Road 62,,Wellington,CO,80549,US,2/29/2016
20141735330,Central Irrigation LLC,1373 13 RD,,Loma,CO,81524,US,PO Box 44,,Loma,CO,81524,US,Good Standing,,Limited Liability Company,DLLC,Rathy,Wade,Hedgecoke,,,1300 Monument Court,,Fruita,CO,81521,US,PO Box 44,,Loma,CO,81521,US,12/1/2014
20151382313,ClearWater Irrigation LLC,311 Goodrich Ave,,Platteville,CO,80651,US,PO Box 701,,Platteville,CO,80651,US,Delinquent,,Limited Liability Company,DLLC,James,Alexander,Haugh,,,311 Goodrich Ave,,Platteville,CO,80651,US,PO Box 701,,Platteville,CO,80651,US,6/9/2015
20151731233,"FRPHI ECS & Landscape, Inc.",2406 W 11th St,,Pueblo,CO,81003,US,,,,,,,Good Standing,,Corporation,DPC,,,,,"Flow Right Plumbing Heating & Irrigation, Inc.",2406 W 11th St,,Pueblo,CO,81003,US,2406 W 11th St,,Pueblo,CO,81003,US,1/1/2016
20151731392,"FRPHI Service & Remodel, Inc.",2406 W 11th St,,Pueblo,CO,81003,US,,,,,,,Good Standing,,Corporation,DPC,,,,,"Flow Right Plumbing Heating & Irrigation, Inc.",2406 W 11th St,,Pueblo,CO,81003,US,2406 W 11th St,,Pueblo,CO,81003,US,1/1/2016
20151742255,"Longleaf Irrigation, LLC",3750 Waterglen place,,Fort Collins,CO,80524,US,PO Box 2424,,Fort Collins,CO,80522,US,Good Standing,,Limited Liability Company,DLLC,John,Perry,Fugatt,,,3750 Waterglen place,,Fort Collins,CO,80524,US,PO Box 2424,,Fort Collins,CO,80522,US,1/1/2016
20151298409,"Alliance Irrigation, LP",P.O. Box 1504,,Dalhart,TX,79022,US,,,,,,,Good Standing,,Foreign Limited Partnership,FLP,,,,,"Grant & Hoffman, P.C.",821 9th Street,,Greeley,CO,80631,US,,,,,,,4/30/2015
20161325636,South 7th Irrigation COOP LCA,506 S 7th St,,Olathe,CO,81425,US,PO Box 281,,Olathe,CO,81425,US,Delinquent,,Limited Cooperative Association,DLCA,Rob,D,Smith,,,506 S 7th St,,Olathe,CO,81425,US,PO Box 281,,Olathe,CO,81425,US,5/9/2016
20171075914,Centennial Irrigating Ditch Company,3414 County Road 104 S,,Alamosa,CO,81101,US,,,,,,,Good Standing,,Nonprofit Corporation,DNC,,,,,Centennial Irrigating Ditch Company,3414 County Road 104 S,,Alamosa,CO,81101,US,,,,,,,1/26/2017
20171092911,"Complete Landscape and Irrigation, LLP",1304 S. College Ave. #12,,Fort Collins,CO,80524,US,,,,,,,Good Standing,,Limited Liability Partnership,DLLP,Brian,Andrew,Marmor,,,1304 S. College Ave. #12,,Fort Collins,CO,80524,US,,,,,,,2/1/2017
19871004001,THE OGILVY IRRIGATING AND LAND COMPANY,"822 7th Street, Suite 760",,Greeley,CO,80631,US,,,,,,,Good Standing,,Nonprofit Corporation,DNC,Stow,L,Witwer,Jr.,,822 7TH ST STE 760,,GREELEY,CO,80631,US,,,,,,,07/16/1881
20011160353,"STRAUSS FREEMAN IRRIGATION COMPANY, LLC",4060 S CHERRY ST,,Englewood,CO,80110,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,HARRY,,SEGAN,,,925 SO NIAGARA ST.,SUITE # 640,DENVER,CO,80224,US,,,,,,,8/15/2001
20091387530,White Horse Springs Irrigation Group,2112 McLain Flats Road,,Aspen,CO,81611,US,,,,,,,Good Standing,,Nonprofit Corporation,DNC,Liz,,Bokram,,,2112 McLain Flats Road,,ASPEN,CO,81611,US,PO Box 808,,Aspen,CO,81612,US,7/21/2009
20151295161,ASA Landscape Irrigation Design LLC,P.O. Box 12681,,Denver,CO,80212,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Adolfo,,Santiago,,,6174 Quitman St,,Arvada,CO,80003,US,,,,,,,4/29/2015
20161273985,Conserve Irrigation LLC,7388 Coors Dr,,Arvada,CO,80005,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Dane,Edward,Adams,,,7388 Coors Dr,,Arvada,CO,80005,US,,,,,,,4/21/2016
20171764689,Blue Sky Hardscapes and Irrigation LLC,4255 s buckley rd #434,,Aurora,CO,80013,US,4255 s buckley rd #434,,Aurora,CO,80013,US,Good Standing,,Limited Liability Company,DLLC,josh,,malouf,,,4255 s buckley rd #434,,Aurora,CO,80013,US,,,,,,,10/10/2017
19871239667,"GREEN VALLEY ESTATES IRRIGATION CO., INC.",3905 Glade Rd.,,Loveland,CO,80538,US,3905 Glade Rd.,,Loveland,CO,80538,US,Good Standing,,Nonprofit Corporation,DNC,Robert,F,Boggio,Jr.,,3905 Glade Rd.,,LOVELAND,CO,80538,US,.,,Loveland,CO,80538,US,3/14/1972
20031014398,"HUGHES IRRIGATION, LLC, Dissolved October 26, 2017",2990 S CHERRY WY,,Denver,CO,80222,US,,,,,,,Voluntarily Dissolved,,Limited Liability Company,DLLC,Michael,P,Hughes,,,2990 S CHERRY WY,,DENVER,CO,80222,US,,,,,,,1/13/2003
20151711799,FRPHI Hydronics LLC,2406 W 11th St,,Pueblo,CO,81003,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,,,,,"Flow Right Plumbing Heating & Irrigation, Inc.",2406 W 11th St,,Pueblo,CO,81003,US,2406 W 11th St,,Pueblo,CO,81003,US,11/2/2015
20161240633,Irrigation Design Group,P.O.Box 127,,Timnath,CO,80547,US,1897 Mclaughlin Lane,,Fort Collins,CO,80525,US,Good Standing,,Limited Liability Company,DLLC,Robin,Troy,Phillips,,,P.O. Box 127,,Timnath,CO,80547,US,,,,,,,4/1/2016
19871070943,THE BEEMAN IRRIGATING DITCH AND MILLING COMPANY,1800 Larimer Street,Suite 1100,Denver,CO,80202,US,414 Nicollet Mall,,Minneapolis,MN,55401,US,Good Standing,,Nonprofit Corporation,DNC,,,,,Corporation Service Company,1900 W. Littleton Boulevard,,Littleton,CO,80120,US,,,,,,,05/10/1878
19871075417,ENTERPRISE IRRIGATING DITCH COMPANY,1800 Larimer Street,Suite 1100,Denver,CO,80202,US,,,,,,,Good Standing,,Nonprofit Corporation,DNC,,,,,Corporation Service Company,1900 W. Littleton Boulevard,,Littleton,CO,80120,US,,,,,,,12/20/1898
19871292063,"WESTERN IRRIGATION SUPPLY HOUSE, INC.",888 VENTURA ST,,Aurora,CO,80011,US,,,,,,,Good Standing,,Corporation,DPC,ROBERT,P.,JOCHENS,,,888 VENTURA ST,,AURORA,CO,80011,US,888 Ventura St,,Aurora,CO,80011,US,9/15/1975
19871330713,EAST FORK MUTUAL IRRIGATION COMPANY,4611 CR2,,Kremmling,CO,80459,US,Box 511,,Kremmling,CO,80459,US,Noncompliant,,Nonprofit Corporation,DNC,MIKE,,RITSCHARD,,,4611  CR2,,KREMMLING,CO,80459,US,PO BOX 511,,KREMMLING,CO,80459,US,8/8/1977
19871480363,"TEETER IRRIGATION, INC.",2729 W. Oklahoma,,Ulysses,KS,67880,US,P.O. Box 987,,Ulysses,KS,67880,US,Noncompliant,,Foreign Corporation,FPC,,,,,"Teeter Irrigation, Inc.",532 N. Colorado,,Walsh,CO,81090,US,P.O. Box 161,,Walsh,CO,81090,US,6/4/1982
20071273451,"Royal Turf Irrigation, LLC.",2116 14th St SE Unit C,,Loveland,CO,80537,US,2116 14th St. SE Unit C,,Loveland,CO,80537,US,Delinquent,,Limited Liability Company,DLLC,Justin,,King,,,2116 14th St. SE Unit C,,Loveland,CO,80537,US,,,,,,,6/11/2007
20071557374,Higher Grounds Irrigation & Fencing,3311 Teardrop circle,,Colorado Springs,CO,80917,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Edward,Michael,Wrany,,,1740 Wooten Rd,,Colorado Springs,CO,80915,US,,,,,,,12/7/2007
20101405532,"Streamside Irrigation and Landscape, LLC",7403 E 26th Ave,,Denver,CO,80238,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Geoffrey,A,Merker,,,7403 E 26th Ave,,Denver,CO,80238,US,,,,,,,7/20/2010
20111072295,"Dream Irrigation & Landscaping, Inc.",2484 S Yates St,,Denver,CO,80219,US,,,,,,,Noncompliant,,Corporation,DPC,Jacob,A,Augustin,,,2484 S Yates St,,Denver,CO,80219,US,,,,,,,2/2/2011
20151315237,"3 Generations Irrigation LLC, Delinquent October 1, 2016",PO Box 102,,Brighton,CO,80601,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Neil,Robert,Musgrave,,,PO Box 102,,Brighton,CO,80601,US,,,,,,,5/9/2015
20151396697,Rocky Ford Irrigation Company,102 E Pikes Peak Ave,Suite 200,Colorado Springs,CO,80903,US,,,,,,,Delinquent,,Corporation,DPC,Steven,K,Mulliken,,,102 S Tejon,Suite 900,Colorado Springs,CO,80903,US,,,,,,,6/19/2015
20171839455,Aja Landscaping & irrigation LLC,2280 1St Ave Lot 98,,Greeley,CO,80631,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Arnolfo,,Munguia,,,2280 1St Ave Lot 98,,Greeley,CO,80631,US,,,,,,,11/7/2017
20151004407,Hamilton Irrigation LLC,10992 unity ln,,Commerce City,CO,80022,US,PO Box 1175,,Eastlake,CO,80614,US,Good Standing,,Limited Liability Company,DLLC,David,Michael,Hamilton,,,13561 Cherry St.,,Thornton,CO,80241,US,PO Box 1175,,Eastlake,CO,80614,US,1/2/2015
19871059531,BOB CREEK RESERVOIR LATERAL ASSOCIATION,,,,,,,,,,,,,Exists,,Ditch Company,DT,,,,,,,,,,,,,,,,,,4/20/1914
19951153013,"ALPINE LAKES DITCH AND RESERVOIR COMPANY, INC.",320 Solitude Pl,,Pagosa Springs,CO,81147,US,P. O. Box 2073,,Pagosa Springs,CO,81147,US,Good Standing,,Corporation,DPC,Barbara,J,Briles,,,320 Solitude Pl,,Pagosa Springs,CO,81147,US,P.O. Box 2073,,Pagosa Springs,CO,81147,US,12/14/1995
19871589226,"ST. VRAIN MUTUAL RESERVOIR AND WATER COMPANY, Dissolved August 1, 1995",7348 UTE HWY,,Longmont,CO,80501,US,,,,,,,Administratively Dissolved,,Nonprofit Corporation,DNC,,,,,,,,,,,,,,,,,,10/1/1984
19871005469,HOLY TERROR RESERVOIR AND DITCH COMPANY,,,,,,,,,,,,,Exists,,Ditch Company,DT,,,,,,,,,,,,,,,,,,7/22/1940
19871012775,LOWER BOULDER EXTENSION RESERVOIR COMPANY,,,,,,,,,,,,,Exists,,Water Company,WC,,,,,,,,,,,,,,,,,,12/21/1891
19871096313,HUERFANO-NEPESTA DITCH & RESERVOIR COMPANY,,,,,,,,,,,,,Exists,,Ditch Company,DT,,,,,,,,,,,,,,,,,,3/27/1933
19871097274,CADDOA RESERVOIR ASSOCIATION,,,,,,,,,,,,,Exists,,Water Company,WC,,,,,,,,,,,,,,,,,,12/19/1933
19871030662,LEON LAKE DITCH AND RESERVOIR COMPANY,,,,,,,,,,,,,Exists,,Ditch Company,DT,,,,,,,,,,,,,,,,,,6/7/1900
19871036116,DOG FISH LAKE RESERVOIR COMPANY,,,,,,,,,,,,,Exists,,Water Company,WC,,,,,,,,,,,,,,,,,,2/4/1903
19871051444,GREEN LAWN RESERVOIR COMPANY,,,,,,,,,,,,,Exists,,Water Company,WC,,,,,,,,,,,,,,,,,,3/8/1910
19871054738,SYLVAN DITCH AND RESERVOIR COMPANY,,,,,,,,,,,,,Exists,,Ditch Company,DT,,,,,,,,,,,,,,,,,,8/9/1911
19871097603,SURFACE CREEK DITCH AND RESERVOIR COMPANY,17528 Happy Hollow Road,,Cedaredge,CO,81413,US,,,,,,,Good Standing,,Nonprofit Corporation,DNC,,,,,Surface Creek Ditch & Reservoir Company,17528 Happy Hollow Road,,Cedaredge,CO,81413,US,,,,,,,10/23/1886
19871116114,MC MAHON NO. 2 RESERVOIR COMPANY,5555 Wingspread Lane,,North Garden,VA,22959,US,P.O. Box 90,,North Garden,VA,22959,US,Good Standing,,Nonprofit Corporation,DNC,Heather,A.,Stolz,,,1404 Faraway Road,,Snowmass Village,CO,81615,US,,,,,,,3/23/1949
19871936053,PLATTE VALLEY DITCH AND RESERVOIR COMPANY,,,,,,,,,,,,,Exists,,Ditch Company,DT,,,,,,,,,,,,,,,,,,1/27/1903
19871117874,THE LAKE HENRY RESERVOIR COMPANY,331 MAIN ST,,Ordway,CO,81063,US,PO Box 8,,Ordway,CO,81063,US,Good Standing,,Nonprofit Corporation,DNC,Bruce,,Hughes,,,331 MAIN ST,,ORDWAY,CO,81063-2322,US,P.O. Box 8,,ORDWAY,CO,81063,US,3/16/1950
19871126264,WALDEN RESERVOIR COMPANY,585 JACKSON CTY ROAD 6W,,Cowdrey,CO,80434,US,P.O. Box 15,,Cowdrey,CO,80434,US,Good Standing,,Nonprofit Corporation,DNC,CARL,,TRICK,II,,585 JACKSON CTY ROAD 6W,,COWDREY,CO,80434,US,PO BOX 15,,COWDREY,CO,80434,US,7/12/1954
19871126362,GRIMES-BROOKS RESERVOIR COMPANY,6100 hwy 131,,Mc Coy,CO,80463,US,PO Box 181,,Mc Coy,CO,80463,US,Good Standing,,Nonprofit Corporation,DNC,Mike,,Noell,,,6100 highway 131,,McCoy,CO,80463,US,Po box 181,,McCoy,CO,80463,US,7/22/1954
19871018596,PETERSON CANAL AND RESERVOIR COMPANY,,,,,,,,,,,,,Exists,,Water Company,WC,,,,,,,,,,,,,,,,,,05/20/1895
19871127962,THE SANCHEZ DITCH AND RESERVOIR COMPANY,320 2ND,,San Acacio,CO,81151,US,RR1 BOX 215,,San Acacio,CO,81151,US,Good Standing,,Nonprofit Corporation,DNC,KEITH,,CALDON,,,320 2ND,,SAN ACACIO,CO,81151,US,RR 1Box 215,,San Acacio,CO,81151,US,2/7/1955
19871539401,"THE SWINK DITCH AND RESERVOIR COMPANY, Delinquent October 1, 2009",109 GORDON ST,P.O. Box 292,Wiley,CO,81092,US,P.O. Box 292,,Wiley,CO,81092,US,Delinquent,,Nonprofit Corporation,DNC,ELDON,,HAYS,,,9234 HWY 10,,MANZANOLA,CO,81648,US,PO BOX 292,,WILEY,CO,81092,US,9/26/1983
19871128251,SHAW RESERVOIR COMPANY,5367  County Rd. 15,,South Fork,CO,81154,US,,,,,,,Good Standing,,Corporation,DPC,WILLIAM,FREDERICK,SCHOEN,Sr.,,5367 COUNTY ROAD 15,,SOUTH FORK,CO,81154,US,5367 County Road 15,,South Fork,CO,81154,US,3/7/1955
19871131853,"MONUMENT RESERVOIR COMPANY, Dissolved August 31, 2005",63014 SALT CREEK ROAD,,Colbran,CO,81624,US,,,,,,,Administratively Dissolved,,Nonprofit Corporation,DNC,JOAN,,GRIFFITH,,,63014 SALT CREEK ROAD,,COLLBRAN,CO,81624,US,,,,,,,3/12/1956
19871393847,MOUNTAIN MUTUAL RESERVOIR COMPANY,6949 Hwy 73,Suite 15,Evergreen,CO,80439,US,,,,,,,Good Standing,,Nonprofit Corporation,DNC,Norman,S.,Lewis,,,6949 Hwy 73,Suite 15,Evergreen,CO,80439,US,6949 Hwy 73,,Evergreen,CO,80439,US,3/3/1980
19911016112,THE WILDCAT RESERVOIR COMPANY,3228 Lake Wildcat Road,,Snowmass Village,CO,81615,US,P.O. Box 274,,Snowmass,CO,81654,US,Good Standing,,Nonprofit Corporation,DNC,Chris,,LaCroix,,,"c/o Garfield & Hecht, P.C.","625 E. Hyman Avenue, Suite 201",Aspen,CO,81611,US,,,,,,,3/13/1991
19971041072,LODGE POLE LAKE RESERVOIR CO.,,,,,,,,,,,,,Exists,,Ditch Company,DT,,,,,RUSSELL & WILDERSON PC,120 N TAYLOR AVE,,GUNNISON,CO,81230,US,PO BOX 179,,GUNNISON,CO,81230,US,3/17/1997
19871067605,CRATER RESERVOIR COMPANY,,,,,,,,,,,,,Exists,,Water Company,WC,,,,,,,,,,,,,,,,,,6/14/1918
19871395316,THE EATON-LAW RESERVOIR COMPANY,10201 County Road 74,,Windsor,CO,80550,US,Post Office Box 210,,Eaton,CO,80615,US,Good Standing,,Nonprofit Corporation,DNC,J.,Gale,Moody,,,10201 County Road 74,,Windsor,CO,80550,US,P.O Box 210,,Eaton,CO,80615,US,3/17/1980
19871109613,CONTINENTAL RESERVOIR COMPANY,,,,,,,,,,,,,Exists,,Water Company,WC,,,,,,,,,,,,,,,,,,8/7/1945
19871129859,THE VOUGA RESERVOIR ASSOCIATION,,,,,,,,,,,,,Exists,,Ditch Company,DT,,,,,,,,,,,,,,,,,,8/8/1955
19871579574,THE DIXON CANON DITCH AND RESERVOIR COMPANY,413 S BRYAN AVE,,Fort Collins,CO,80521,US,,,,,,,Good Standing,,Nonprofit Corporation,DNC,,,,,THE DIXON CANON DITCH AND RESERVOIR COMPANY,413 S BRYAN AVE,,FORT COLLINS,CO,80521,US,,,,,,,7/12/1984
19871970994,WELLINGTON RESERVOIR COMPANY,80 South 27th Avenue,,Brighton,CO,80601,US,,,,,,,Good Standing,,Corporation,DPC,,,,,Farmers Reservoir and Irrigation Company,80 South 27th Avenue,,Brighton,CO,80601,US,80 S. 27th Ave.,,Brighton,CO,80601,US,1/22/1920
19871993437,SANTA FE RESERVOIR COMPANY,,,,,,,,,,,,,Exists,,Water Company,WC,,,,,,,,,,,,,,,,,,4/10/1931
19871133023,GREENWOOD RESERVOIR COMPANY,,,,,,,,,,,,,Exists,,Water Company,WC,,,,,,,,,,,,,,,,,,7/9/1956
19871001089,DEEP CREEK RESERVOIR COMPANY,,,,,,,,,,,,,Exists,,Water Company,WC,,,,,,,,,,,,,,,,,,3/15/1909
19871003984,LAKE CANAL RESERVOIR COMPANY,c/o Rosanna Harris,730 Ash Mesa Road,Delta,CO,81416,US,,,,,,,Good Standing,,Nonprofit Corporation,DNC,Rosanna,,Harris,,,730 Ash Mesa Road,,Delta,CO,81416,US,730 Ash Mesa Road,,Delta,CO,81416,US,1/25/1902
19871008572,WEST PUEBLO DITCH AND RESERVOIR COMPANY,319 W 4TH ST,,Pueblo,CO,81003,US,P.O. Box 400,,Pueblo,CO,81002,US,Good Standing,,Nonprofit Corporation,DNC,Alan,M,Ward,,,319 W 4TH ST,,PUEBLO,CO,81003,US,P.O. Box 400,,Pueblo,CO,81002,US,03/15/1888
19871011041,LARIMER AND WELD RESERVOIR COMPANY,106 Elm Avenue,,Eaton,CO,80615,US,106 Elm Avenue,,Eaton,CO,80615,US,Good Standing,,Nonprofit Corporation,DNC,Kimberly,,Nelson,,,106 Elm Avenue,,Eaton,CO,80615,US,106 Elm Avenue,,Eaton,CO,80615,US,08/25/1890
19871011147,ADOBE CREEK CANAL AND RESERVOIR COMPANY,,,,,,,,,,,,,Exists,,Water Company,WC,,,,,,,,,,,,,,,,,,09/29/1890
19871011177,NATURITA CANAL AND RESERVOIR COMPANY,,,,,,,,,,,,,Exists,,Water Company,WC,,,,,,,,,,,,,,,,,,03/12/1887
19871011342,THE BIG CUT LATERAL AND RESERVOIR COMPANY,29470 WELD CTY RD 15,,Windsor,CO,80550,US,,,,,,,Good Standing,,Nonprofit Corporation,DNC,Melvin,D,Martin,,,29470 WELD CTY RD 15,,WINDSOR,CO,80550,US,,,,,,,11/28/1890
19871013912,THE ST. VRAIN RESERVOIR AND FISH COMPANY,1701 S. Lafayette St.,,Denver,CO,80210,US,P.O. Box 119,,Longmont,CO,80502-0119,US,Good Standing,,Nonprofit Corporation,DNC,Angela,Rae,Swanson,,,1701 S. Lafayette St.,,Denver,CO,80210,US,P.O. Box 119,,Longmont,CO,80502-0119,US,06/13/1892
19871026863,SANBORN RESERVOIR AND DITCH COMPANY (THE) (WATER),7031 Highway 66,,Platteville,CO,80651,US,P. O. Box 646,,Mead,CO,80542,US,Good Standing,,Nonprofit Corporation,DNC,Pete,,Salazar,,,7031 Highway 66,,Platteville,CO,80651,US,P. O. Box 646,,Mead,CO,80542,US,06/20/1898
19871039305,COLEMAN DITCH AND RESERVOIR COMPANY,,,,,,,,,,,,,Exists,,Ditch Company,DT,,,,,,,,,,,,,,,,,,9/27/1904
19871042370,WEIR AND JOHNSON DITCH AND RESERVOIR COMPANY,,,,,,,,,,,,,Exists,,Ditch Company,DT,,,,,,,,,,,,,,,,,,4/2/1906
19961036817,NEW CONSOLIDATED LOWER BOULDER RESERVOIR AND DITCH COMPANY,1701 S Lafayette,,Denver,CO,80210,US,P. O. Box 119,,Longmont,CO,80502-0119,US,Good Standing,,Nonprofit Corporation,DNC,Angela,Rae,Swanson,,,1701 South Lafayette Street,,Denver,CO,80210,US,P.O. Box 119,,Longmont,CO,80502-0119,US,3/15/1996
19871077074,GLEN CREIGHTON MUTUAL DITCH AND RESERVOIR COMPANY,,,,,,,,,,,,,Exists,,Ditch Company,DT,,,,,,,,,,,,,,,,,,2/10/1923
19871077076,THE MORGAN-PREWITT RESERVOIR COMPANY,221 E. Kiowa Ave.,,Fort Morgan,CO,80701,US,P.O. Box 39,,Fort Morgan,CO,80701,US,Good Standing,,Nonprofit Corporation,DNC,Donald,J.,Snider,,,221 E. Kiowa Ave.,,FORT MORGAN,CO,80701,US,PO Box 39,,FORT MORGAN,CO,80701,US,2/10/1923
19871089960,BEVERLY HEIGHTS MUTUAL DITCH AND RESERVOIR COMPANY,,,,,,,,,,,,,Exists,,Ditch Company,DT,,,,,,,,,,,,,,,,,,5/27/1929
19871105238,HOLITA DITCH AND RESERVOIR COMPANY,,,,,,,,,,,,,Exists,,Ditch Company,DT,,,,,,,,,,,,,,,,,,4/18/1940
19881079064,"GROVE CREEK RESERVOIR COMPANY, Delinquent February 1, 2009",415 PALMER,,Delta,CO,81416,US,,,,,,,Delinquent,,Nonprofit Corporation,DNC,AARON,R.,CLAY,,,415 PALMER,,DELTA,CO,81416,US,PO Box 38,,Delta,CO,81416,US,8/11/1988
19871131752,"ALLEN BASIN RESERVOIR COMPANY, INC.",18880 HWY 131,,Yampa,CO,80483,US,PO Box 184,,Yampa,CO,80483,US,Good Standing,,Nonprofit Corporation,DNC,Philip,,Rossi,,,18880 HWY 131,,Yampa,CO,80483,US,PO Box 184,,Yampa,CO,80483,US,3/1/1956
19871139861,"NEWTON GULCH RESERVOIR CO.,INC.",,,,,,,,,,,,,Exists,,Water Company,WC,,,,,,,,,,,,,,,,,,7/2/1958
19871255727,THE SHERWOOD RESERVOIR COMPANY,730 Ash Mesa Road,,Delta,CO,81416,US,,,,,,,Good Standing,,Nonprofit Corporation,DNC,MARK,,TAYLOR,,,700 Wood Street,,Fort Collins,CO,80521,US,730 Ash Mesa Road,,Delta,CO,81416,US,3/27/1973
19871149881,"COLE RESERVOIR COMPANY, Delinquent July 1, 2014",20644 Del Ray Drive,,Eckert,CO,80418-9808,US,PO BOX 65,,Eckert,CO,81418-0065,US,Delinquent,,Nonprofit Corporation,DNC,Herschel,,Burgess,,,20644 Del Ray Drive,,Eckert,CO,81418-9808,US,PO BOX 65,,Eckert,CO,81418-0065,US,9/7/1960
19961141567,"DOMINQUEZ RESERVOIR COMPANY LLC, Dissolved April 17, 2003",3319 SO GALENA CT,,Denver,CO,80231,US,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,EDWARD,H.,HAWKINS,,,3319 SO GALENA CT,,DENVER,CO,80231,US,,,,,,,10/30/1996
19871285769,GRANT RESERVOIR COMPANY,P.O. Box 2830,,Evergreen,CO,80437-2830,US,,,,,,,Good Standing,,Corporation,DPC,Julia,O.,Robinson,,,"75 Manhattan Dr., Suite 201",,Boulder,CO,80303,US,,,,,,,4/24/1975
19871485638,THE AGRICULTURAL DITCH AND RESERVOIR COMPANY,12700 W. 27TH AVENUE,,Lakewood,CO,80215,US,C/O CONSOLIDATED MUTUAL WATER CO.,"12700 W, 27TH AVENUE",Lakewood,CO,80215,US,Good Standing,,Nonprofit Corporation,DNC,Benjamin,M,Moline,,,12700 W. 27TH AVENUE,,LAKEWOOD,CO,80215,US,,,,,,,7/22/1982
19891088103,BAR NOTHING RANCH MUTUAL DITCH AND RESERVOIR COMPANY,6916 BROADACRE ROAD,,Avondale,CO,81022,US,P.O. Box 100,,Avondale,CO,81022,US,Good Standing,,Nonprofit Corporation,DNC,DAVID,W,ROBBINS,,,"1660 Lincoln Street, Suite 2720",,DENVER,CO,80264,US,,,,,,,8/22/1989
